incident_id,date,state,n_killed,,,,,,,,,,,,,,,,
169448,7/18/14,Pennsylvania,1,,,,,,,,,,,,,,,,
161237,7/18/14,Florida,0,,,,,,,,,,,,,,,,
160253,7/18/14,Indiana,0,,,,,,,,,,,,,,,,
160492,7/18/14,Illinois,0,,,,,,,,,,,,,,,,
160347,7/18/14,Virginia,0,,,,,,,,,,,,,,,,
161361,7/18/14,Iowa,0,,,,,,,,,,,,,,,,
160633,7/18/14,North Carolina,0,,,,,,,,,,,,,,,,
160077,7/18/14,Nevada,1,,,,,,,,,,,,,,,,
160914,7/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
170612,7/18/14,New York,0,,,,,,,,,,,,,,,,
169836,7/18/14,New Jersey,0,,,,,,,,,,,,,,,,
168595,7/18/14,Oklahoma,0,,,,,,,,,,,,,,,,
160539,7/18/14,Ohio,0,,,,,,,,,,,,,,,,
160070,7/18/14,Arizona,0,,,,,,,,,,,,,,,,
271630,7/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
160114,7/18/14,Illinois,1,,,,,,,,,,,,,,,,
160116,7/18/14,Illinois,0,,,,,,,,,,,,,,,,
163138,7/18/14,Tennessee,0,,,,,,,,,,,,,,,,
288948,7/18/14,New York,0,,,,,,,,,,,,,,,,
160228,7/18/14,Texas,2,,,,,,,,,,,,,,,,
168870,7/18/14,Missouri,0,,,,,,,,,,,,,,,,
160344,7/18/14,Massachusetts,0,,,,,,,,,,,,,,,,
160900,7/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
160510,7/18/14,Michigan,0,,,,,,,,,,,,,,,,
163357,7/18/14,Mississippi,0,,,,,,,,,,,,,,,,
160083,7/18/14,California,0,,,,,,,,,,,,,,,,
164528,7/18/14,Michigan,0,,,,,,,,,,,,,,,,
160535,7/18/14,Wisconsin,0,,,,,,,,,,,,,,,,
161030,7/18/14,Georgia,0,,,,,,,,,,,,,,,,
164342,7/18/14,Alabama,0,,,,,,,,,,,,,,,,
160402,7/18/14,Iowa,0,,,,,,,,,,,,,,,,
174376,7/18/14,Georgia,0,,,,,,,,,,,,,,,,
160718,7/18/14,Oklahoma,0,,,,,,,,,,,,,,,,
162274,7/18/14,Georgia,0,,,,,,,,,,,,,,,,
160389,7/18/14,North Carolina,0,,,,,,,,,,,,,,,,
173677,7/18/14,Georgia,0,,,,,,,,,,,,,,,,
160713,7/18/14,Oklahoma,0,,,,,,,,,,,,,,,,
162236,7/18/14,Wisconsin,0,,,,,,,,,,,,,,,,
160381,7/18/14,North Carolina,0,,,,,,,,,,,,,,,,
170524,7/18/14,Florida,0,,,,,,,,,,,,,,,,
160711,7/18/14,Tennessee,0,,,,,,,,,,,,,,,,
160636,7/18/14,West Virginia,0,,,,,,,,,,,,,,,,
171577,7/18/14,New York,0,,,,,,,,,,,,,,,,
173656,7/18/14,Georgia,0,,,,,,,,,,,,,,,,
163441,7/18/14,Indiana,1,,,,,,,,,,,,,,,,
160106,7/18/14,California,0,,,,,,,,,,,,,,,,
161437,7/18/14,Minnesota,1,,,,,,,,,,,,,,,,
160497,7/18/14,Illinois,0,,,,,,,,,,,,,,,,
203257,7/18/14,Washington,2,,,,,,,,,,,,,,,,
161426,7/18/14,New Jersey,0,,,,,,,,,,,,,,,,
168846,7/18/14,Arizona,0,,,,,,,,,,,,,,,,
160358,7/18/14,Illinois,0,,,,,,,,,,,,,,,,
191284,7/18/14,Oklahoma,0,,,,,,,,,,,,,,,,
160920,7/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
168876,7/18/14,Texas,1,,,,,,,,,,,,,,,,
160351,7/18/14,Illinois,0,,,,,,,,,,,,,,,,
189153,7/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
160919,7/18/14,Pennsylvania,0,,,,,,,,,,,,,,,,
163506,7/18/14,Texas,0,,,,,,,,,,,,,,,,
160202,7/18/14,Texas,0,,,,,,,,,,,,,,,,
171946,7/18/14,Texas,0,,,,,,,,,,,,,,,,
160651,7/18/14,Virginia,0,,,,,,,,,,,,,,,,
168590,7/18/14,South Carolina,0,,,,,,,,,,,,,,,,
161231,7/19/14,Georgia,0,,,,,,,,,,,,,,,,
163132,7/19/14,Florida,2,,,,,,,,,,,,,,,,
160805,7/19/14,Kansas,0,,,,,,,,,,,,,,,,
169433,7/19/14,North Carolina,0,,,,,,,,,,,,,,,,
161229,7/19/14,North Carolina,0,,,,,,,,,,,,,,,,
162915,7/19/14,Missouri,0,,,,,,,,,,,,,,,,
171254,7/19/14,New Mexico,0,,,,,,,,,,,,,,,,
160556,7/19/14,Georgia,0,,,,,,,,,,,,,,,,
160544,7/19/14,Indiana,0,,,,,,,,,,,,,,,,
161166,7/19/14,Texas,0,,,,,,,,,,,,,,,,
162554,7/19/14,Virginia,0,,,,,,,,,,,,,,,,
160737,7/19/14,Kentucky,0,,,,,,,,,,,,,,,,
169160,7/19/14,Arizona,1,,,,,,,,,,,,,,,,
160936,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
161391,7/19/14,New Jersey,0,,,,,,,,,,,,,,,,
164493,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
189155,7/19/14,Utah,0,,,,,,,,,,,,,,,,
169430,7/19/14,Indiana,0,,,,,,,,,,,,,,,,
160811,7/19/14,North Carolina,1,,,,,,,,,,,,,,,,
168096,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
161468,7/19/14,Rhode Island,0,,,,,,,,,,,,,,,,
161139,7/19/14,Michigan,1,,,,,,,,,,,,,,,,
169435,7/19/14,North Carolina,0,,,,,,,,,,,,,,,,
161017,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
161675,7/19/14,Arizona,0,,,,,,,,,,,,,,,,
160587,7/19/14,California,1,,,,,,,,,,,,,,,,
168315,7/19/14,Rhode Island,0,,,,,,,,,,,,,,,,
161562,7/19/14,North Carolina,0,,,,,,,,,,,,,,,,
160563,7/19/14,Georgia,0,,,,,,,,,,,,,,,,
169428,7/19/14,Indiana,0,,,,,,,,,,,,,,,,
160977,7/19/14,New York,0,,,,,,,,,,,,,,,,
161526,7/19/14,New Mexico,1,,,,,,,,,,,,,,,,
160975,7/19/14,New York,0,,,,,,,,,,,,,,,,
189160,7/19/14,Oregon,0,,,,,,,,,,,,,,,,
161487,7/19/14,Minnesota,0,,,,,,,,,,,,,,,,
168022,7/19/14,California,0,,,,,,,,,,,,,,,,
160972,7/19/14,New York,0,,,,,,,,,,,,,,,,
189156,7/19/14,Wyoming,0,,,,,,,,,,,,,,,,
168019,7/19/14,California,0,,,,,,,,,,,,,,,,
164409,7/19/14,Mississippi,0,,,,,,,,,,,,,,,,
162064,7/19/14,District of Columbia,0,,,,,,,,,,,,,,,,
170508,7/19/14,South Carolina,1,,,,,,,,,,,,,,,,
271658,7/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
160952,7/19/14,Pennsylvania,1,,,,,,,,,,,,,,,,
271667,7/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
160791,7/19/14,North Carolina,0,,,,,,,,,,,,,,,,
160549,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
161027,7/19/14,Georgia,0,,,,,,,,,,,,,,,,
335410,7/19/14,Tennessee,0,,,,,,,,,,,,,,,,
160958,7/19/14,Pennsylvania,1,,,,,,,,,,,,,,,,
271656,7/19/14,New Jersey,0,,,,,,,,,,,,,,,,
160532,7/19/14,Wisconsin,1,,,,,,,,,,,,,,,,
161558,7/19/14,North Carolina,2,,,,,,,,,,,,,,,,
161058,7/19/14,Nevada,1,,,,,,,,,,,,,,,,
161014,7/19/14,Illinois,1,,,,,,,,,,,,,,,,
170795,7/19/14,New Jersey,0,,,,,,,,,,,,,,,,
161884,7/19/14,Indiana,1,,,,,,,,,,,,,,,,
162066,7/19/14,District of Columbia,0,,,,,,,,,,,,,,,,
160600,7/19/14,California,0,,,,,,,,,,,,,,,,
161651,7/19/14,California,0,,,,,,,,,,,,,,,,
160688,7/19/14,Minnesota,0,,,,,,,,,,,,,,,,
160685,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
160898,7/19/14,New Jersey,0,,,,,,,,,,,,,,,,
164219,7/19/14,Alabama,0,,,,,,,,,,,,,,,,
161123,7/19/14,Michigan,1,,,,,,,,,,,,,,,,
164344,7/19/14,Alabama,0,,,,,,,,,,,,,,,,
160681,7/19/14,Tennessee,1,,,,,,,,,,,,,,,,
170060,7/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161096,7/19/14,California,0,,,,,,,,,,,,,,,,
162248,7/19/14,Louisiana,0,,,,,,,,,,,,,,,,
160483,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
169406,7/19/14,Arizona,0,,,,,,,,,,,,,,,,
170623,7/19/14,North Carolina,0,,,,,,,,,,,,,,,,
160945,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
160480,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
169403,7/19/14,California,0,,,,,,,,,,,,,,,,
160940,7/19/14,Illinois,1,,,,,,,,,,,,,,,,
161440,7/19/14,New Hampshire,0,,,,,,,,,,,,,,,,
160478,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
160594,7/19/14,California,2,,,,,,,,,,,,,,,,
169109,7/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
163725,7/19/14,New York,0,,,,,,,,,,,,,,,,
162149,7/19/14,North Carolina,1,,,,,,,,,,,,,,,,
163153,7/19/14,South Dakota,0,,,,,,,,,,,,,,,,
161010,7/19/14,Illinois,1,,,,,,,,,,,,,,,,
169440,7/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
160968,7/19/14,New York,0,,,,,,,,,,,,,,,,
162250,7/19/14,Louisiana,0,,,,,,,,,,,,,,,,
160488,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
217653,7/19/14,Kansas,0,,,,,,,,,,,,,,,,
161290,7/19/14,Tennessee,0,,,,,,,,,,,,,,,,
168342,7/19/14,Wisconsin,0,,,,,,,,,,,,,,,,
205672,7/19/14,Texas,0,,,,,,,,,,,,,,,,
161046,7/19/14,Arizona,1,,,,,,,,,,,,,,,,
163533,7/19/14,Louisiana,1,,,,,,,,,,,,,,,,
199238,7/19/14,Virginia,2,,,,,,,,,,,,,,,,
161023,7/19/14,Texas,1,,,,,,,,,,,,,,,,
163403,7/19/14,Louisiana,0,,,,,,,,,,,,,,,,
169450,7/19/14,Michigan,0,,,,,,,,,,,,,,,,
160829,7/19/14,Nebraska,0,,,,,,,,,,,,,,,,
161772,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
169444,7/19/14,Florida,0,,,,,,,,,,,,,,,,
160827,7/19/14,Iowa,0,,,,,,,,,,,,,,,,
169418,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
160494,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
162277,7/19/14,Louisiana,0,,,,,,,,,,,,,,,,
161142,7/19/14,Michigan,1,,,,,,,,,,,,,,,,
161251,7/19/14,Kentucky,0,,,,,,,,,,,,,,,,
169415,7/19/14,Florida,2,,,,,,,,,,,,,,,,
160948,7/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161465,7/19/14,Minnesota,1,,,,,,,,,,,,,,,,
167986,7/19/14,Florida,0,,,,,,,,,,,,,,,,
160801,7/19/14,Ohio,2,,,,,,,,,,,,,,,,
179308,7/19/14,Michigan,0,,,,,,,,,,,,,,,,
161460,7/19/14,Rhode Island,1,,,,,,,,,,,,,,,,
161693,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
167918,7/19/14,Louisiana,0,,,,,,,,,,,,,,,,
172804,7/19/14,California,0,,,,,,,,,,,,,,,,
161450,7/19/14,New Hampshire,0,,,,,,,,,,,,,,,,
164951,7/19/14,Florida,0,,,,,,,,,,,,,,,,
160780,7/19/14,Missouri,0,,,,,,,,,,,,,,,,
171928,7/19/14,Tennessee,0,,,,,,,,,,,,,,,,
161161,7/19/14,Michigan,0,,,,,,,,,,,,,,,,
162429,7/19/14,Texas,0,,,,,,,,,,,,,,,,
160542,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
160794,7/19/14,Texas,0,,,,,,,,,,,,,,,,
169442,7/19/14,Missouri,0,,,,,,,,,,,,,,,,
169424,7/19/14,Florida,0,,,,,,,,,,,,,,,,
161334,7/19/14,Texas,1,,,,,,,,,,,,,,,,
164086,7/19/14,Kentucky,1,,,,,,,,,,,,,,,,
160866,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
161368,7/19/14,Massachusetts,1,,,,,,,,,,,,,,,,
160462,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
160985,7/19/14,Missouri,1,,,,,,,,,,,,,,,,
168312,7/19/14,Florida,0,,,,,,,,,,,,,,,,
160982,7/19/14,Missouri,1,,,,,,,,,,,,,,,,
161552,7/19/14,South Dakota,0,,,,,,,,,,,,,,,,
160474,7/19/14,Illinois,1,,,,,,,,,,,,,,,,
160822,7/19/14,Nebraska,0,,,,,,,,,,,,,,,,
161282,7/19/14,South Carolina,0,,,,,,,,,,,,,,,,
163377,7/19/14,Mississippi,0,,,,,,,,,,,,,,,,
160819,7/19/14,Missouri,0,,,,,,,,,,,,,,,,
193272,7/19/14,North Carolina,1,,,,,,,,,,,,,,,,
161273,7/19/14,South Carolina,1,,,,,,,,,,,,,,,,
163154,7/19/14,South Dakota,0,,,,,,,,,,,,,,,,
160609,7/19/14,South Carolina,1,,,,,,,,,,,,,,,,
160814,7/19/14,Ohio,0,,,,,,,,,,,,,,,,
195391,7/19/14,Virginia,0,,,,,,,,,,,,,,,,
161374,7/19/14,Massachusetts,0,,,,,,,,,,,,,,,,
168118,7/19/14,Florida,0,,,,,,,,,,,,,,,,
168611,7/19/14,Rhode Island,1,,,,,,,,,,,,,,,,
168606,7/19/14,California,0,,,,,,,,,,,,,,,,
160606,7/19/14,Washington,0,,,,,,,,,,,,,,,,
160906,7/19/14,New Jersey,0,,,,,,,,,,,,,,,,
163644,7/19/14,California,1,,,,,,,,,,,,,,,,
160848,7/19/14,Utah,0,,,,,,,,,,,,,,,,
161094,7/19/14,California,0,,,,,,,,,,,,,,,,
162122,7/19/14,Kentucky,0,,,,,,,,,,,,,,,,
170058,7/19/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161083,7/19/14,California,0,,,,,,,,,,,,,,,,
161976,7/19/14,Florida,0,,,,,,,,,,,,,,,,
160653,7/19/14,New Jersey,1,,,,,,,,,,,,,,,,
160647,7/19/14,New Jersey,1,,,,,,,,,,,,,,,,
170001,7/19/14,Colorado,1,,,,,,,,,,,,,,,,
161053,7/19/14,Washington,0,,,,,,,,,,,,,,,,
161843,7/19/14,Michigan,0,,,,,,,,,,,,,,,,
160644,7/19/14,Virginia,0,,,,,,,,,,,,,,,,
168677,7/19/14,New Jersey,0,,,,,,,,,,,,,,,,
161379,7/19/14,Massachusetts,1,,,,,,,,,,,,,,,,
160476,7/19/14,Illinois,0,,,,,,,,,,,,,,,,
271669,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
162616,7/20/14,Arkansas,1,,,,,,,,,,,,,,,,
161158,7/20/14,Michigan,1,,,,,,,,,,,,,,,,
164323,7/20/14,Alabama,1,,,,,,,,,,,,,,,,
161126,7/20/14,Michigan,0,,,,,,,,,,,,,,,,
163833,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
163850,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161544,7/20/14,North Carolina,0,,,,,,,,,,,,,,,,
468388,7/20/14,Connecticut,0,,,,,,,,,,,,,,,,
271679,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
160895,7/20/14,Kentucky,2,,,,,,,,,,,,,,,,
357340,7/20/14,West Virginia,0,,,,,,,,,,,,,,,,
164139,7/20/14,Alabama,0,,,,,,,,,,,,,,,,
170610,7/20/14,Florida,1,,,,,,,,,,,,,,,,
161169,7/20/14,Texas,0,,,,,,,,,,,,,,,,
168807,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161735,7/20/14,Alabama,1,,,,,,,,,,,,,,,,
208467,7/20/14,Arizona,0,,,,,,,,,,,,,,,,
165832,7/20/14,Pennsylvania,1,,,,,,,,,,,,,,,,
169894,7/20/14,Arkansas,0,,,,,,,,,,,,,,,,
162021,7/20/14,District of Columbia,1,,,,,,,,,,,,,,,,
271683,7/20/14,Pennsylvania,1,,,,,,,,,,,,,,,,
161541,7/20/14,North Carolina,1,,,,,,,,,,,,,,,,
162775,7/20/14,Ohio,0,,,,,,,,,,,,,,,,
164263,7/20/14,Alabama,0,,,,,,,,,,,,,,,,
162060,7/20/14,District of Columbia,0,,,,,,,,,,,,,,,,
161485,7/20/14,Virginia,0,,,,,,,,,,,,,,,,
161085,7/20/14,California,1,,,,,,,,,,,,,,,,
161482,7/20/14,Virginia,0,,,,,,,,,,,,,,,,
191341,7/20/14,Missouri,0,,,,,,,,,,,,,,,,
161359,7/20/14,Massachusetts,1,,,,,,,,,,,,,,,,
162746,7/20/14,Missouri,0,,,,,,,,,,,,,,,,
160990,7/20/14,Missouri,0,,,,,,,,,,,,,,,,
173066,7/20/14,Mississippi,1,,,,,,,,,,,,,,,,
161342,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
161200,7/20/14,Nebraska,0,,,,,,,,,,,,,,,,
162150,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
160869,7/20/14,Indiana,0,,,,,,,,,,,,,,,,
161198,7/20/14,Nebraska,1,,,,,,,,,,,,,,,,
162084,7/20/14,Delaware,0,,,,,,,,,,,,,,,,
160864,7/20/14,Ohio,0,,,,,,,,,,,,,,,,
164619,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
168108,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161071,7/20/14,California,2,,,,,,,,,,,,,,,,
162171,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
601018,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
160998,7/20/14,Illinois,1,,,,,,,,,,,,,,,,
168649,7/20/14,Tennessee,0,,,,,,,,,,,,,,,,
161324,7/20/14,Tennessee,0,,,,,,,,,,,,,,,,
161629,7/20/14,Texas,0,,,,,,,,,,,,,,,,
161107,7/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
189166,7/20/14,Kentucky,0,,,,,,,,,,,,,,,,
161741,7/20/14,Alabama,1,,,,,,,,,,,,,,,,
164038,7/20/14,West Virginia,0,,,,,,,,,,,,,,,,
161063,7/20/14,Nevada,1,,,,,,,,,,,,,,,,
189165,7/20/14,Texas,0,,,,,,,,,,,,,,,,
161421,7/20/14,New Hampshire,0,,,,,,,,,,,,,,,,
163778,7/20/14,New York,0,,,,,,,,,,,,,,,,
161056,7/20/14,Texas,1,,,,,,,,,,,,,,,,
189164,7/20/14,Nevada,0,,,,,,,,,,,,,,,,
161419,7/20/14,New Jersey,0,,,,,,,,,,,,,,,,
162598,7/20/14,Arkansas,0,,,,,,,,,,,,,,,,
160934,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
170515,7/20/14,New York,0,,,,,,,,,,,,,,,,
162265,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
160931,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
169656,7/20/14,Arizona,0,,,,,,,,,,,,,,,,
161320,7/20/14,Tennessee,0,,,,,,,,,,,,,,,,
162260,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
160929,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
161087,7/20/14,California,0,,,,,,,,,,,,,,,,
164227,7/20/14,Massachusetts,0,,,,,,,,,,,,,,,,
161797,7/20/14,Ohio,0,,,,,,,,,,,,,,,,
161109,7/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
168827,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
163735,7/20/14,New York,0,,,,,,,,,,,,,,,,
161105,7/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
213765,7/20/14,Maryland,0,,,,,,,,,,,,,,,,
161414,7/20/14,Maine,0,,,,,,,,,,,,,,,,
163559,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
161104,7/20/14,Wisconsin,1,,,,,,,,,,,,,,,,
213763,7/20/14,Maryland,0,,,,,,,,,,,,,,,,
161411,7/20/14,Maine,0,,,,,,,,,,,,,,,,
162257,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
161051,7/20/14,Oregon,0,,,,,,,,,,,,,,,,
161258,7/20/14,Kentucky,0,,,,,,,,,,,,,,,,
189163,7/20/14,Florida,0,,,,,,,,,,,,,,,,
162255,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
161048,7/20/14,Washington,1,,,,,,,,,,,,,,,,
189162,7/20/14,Missouri,0,,,,,,,,,,,,,,,,
161270,7/20/14,Colorado,0,,,,,,,,,,,,,,,,
161673,7/20/14,California,0,,,,,,,,,,,,,,,,
160925,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
168802,7/20/14,Florida,1,,,,,,,,,,,,,,,,
161261,7/20/14,Florida,0,,,,,,,,,,,,,,,,
161632,7/20/14,Texas,0,,,,,,,,,,,,,,,,
160922,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
161395,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
164403,7/20/14,Mississippi,0,,,,,,,,,,,,,,,,
160988,7/20/14,New York,0,,,,,,,,,,,,,,,,
161462,7/20/14,Minnesota,0,,,,,,,,,,,,,,,,
161336,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
162707,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
171143,7/20/14,Utah,0,,,,,,,,,,,,,,,,
161185,7/20/14,Missouri,1,,,,,,,,,,,,,,,,
162083,7/20/14,Delaware,0,,,,,,,,,,,,,,,,
164314,7/20/14,Alabama,0,,,,,,,,,,,,,,,,
161178,7/20/14,Missouri,0,,,,,,,,,,,,,,,,
191340,7/20/14,Georgia,0,,,,,,,,,,,,,,,,
161959,7/20/14,Florida,0,,,,,,,,,,,,,,,,
164313,7/20/14,Alabama,0,,,,,,,,,,,,,,,,
161078,7/20/14,California,0,,,,,,,,,,,,,,,,
189173,7/20/14,Washington,0,,,,,,,,,,,,,,,,
161480,7/20/14,Virginia,1,,,,,,,,,,,,,,,,
164297,7/20/14,Rhode Island,0,,,,,,,,,,,,,,,,
161076,7/20/14,California,1,,,,,,,,,,,,,,,,
189172,7/20/14,Massachusetts,0,,,,,,,,,,,,,,,,
161473,7/20/14,Kentucky,0,,,,,,,,,,,,,,,,
162734,7/20/14,Ohio,0,,,,,,,,,,,,,,,,
160970,7/20/14,New York,0,,,,,,,,,,,,,,,,
172957,7/20/14,Mississippi,0,,,,,,,,,,,,,,,,
161340,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
171293,7/20/14,Kentucky,0,,,,,,,,,,,,,,,,
162711,7/20/14,Pennsylvania,1,,,,,,,,,,,,,,,,
160904,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
161098,7/20/14,California,0,,,,,,,,,,,,,,,,
168012,7/20/14,Michigan,0,,,,,,,,,,,,,,,,
161092,7/20/14,Wisconsin,1,,,,,,,,,,,,,,,,
161381,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
163406,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
161044,7/20/14,Arizona,1,,,,,,,,,,,,,,,,
213469,7/20/14,Virginia,0,,,,,,,,,,,,,,,,
161372,7/20/14,Massachusetts,0,,,,,,,,,,,,,,,,
163261,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
161033,7/20/14,Georgia,0,,,,,,,,,,,,,,,,
208516,7/20/14,Florida,0,,,,,,,,,,,,,,,,
161254,7/20/14,Florida,0,,,,,,,,,,,,,,,,
162241,7/20/14,Wisconsin,0,,,,,,,,,,,,,,,,
189161,7/20/14,Ohio,0,,,,,,,,,,,,,,,,
161214,7/20/14,Colorado,1,,,,,,,,,,,,,,,,
162195,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
160918,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
186686,7/20/14,Kentucky,0,,,,,,,,,,,,,,,,
161101,7/20/14,California,0,,,,,,,,,,,,,,,,
161581,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
160909,7/20/14,Illinois,1,,,,,,,,,,,,,,,,
168326,7/20/14,Oregon,1,,,,,,,,,,,,,,,,
161547,7/20/14,Wyoming,1,,,,,,,,,,,,,,,,
160955,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161008,7/20/14,Colorado,0,,,,,,,,,,,,,,,,
161203,7/20/14,Kansas,0,,,,,,,,,,,,,,,,
162693,7/20/14,North Carolina,0,,,,,,,,,,,,,,,,
161119,7/20/14,Michigan,0,,,,,,,,,,,,,,,,
189168,7/20/14,Arizona,0,,,,,,,,,,,,,,,,
161423,7/20/14,Minnesota,0,,,,,,,,,,,,,,,,
162677,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
161073,7/20/14,California,1,,,,,,,,,,,,,,,,
189167,7/20/14,Tennessee,0,,,,,,,,,,,,,,,,
161330,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
161892,7/20/14,South Carolina,0,,,,,,,,,,,,,,,,
161068,7/20/14,Utah,0,,,,,,,,,,,,,,,,
160942,7/20/14,Pennsylvania,0,,,,,,,,,,,,,,,,
171035,7/20/14,New Mexico,0,,,,,,,,,,,,,,,,
161329,7/20/14,Connecticut,1,,,,,,,,,,,,,,,,
161859,7/20/14,Michigan,0,,,,,,,,,,,,,,,,
170762,7/20/14,Michigan,0,,,,,,,,,,,,,,,,
161326,7/20/14,Virginia,0,,,,,,,,,,,,,,,,
161855,7/20/14,South Carolina,1,,,,,,,,,,,,,,,,
160950,7/20/14,Ohio,0,,,,,,,,,,,,,,,,
164235,7/20/14,Alabama,1,,,,,,,,,,,,,,,,
161154,7/20/14,Michigan,0,,,,,,,,,,,,,,,,
175239,7/20/14,Alaska,0,,,,,,,,,,,,,,,,
161449,7/20/14,Tennessee,1,,,,,,,,,,,,,,,,
161146,7/20/14,Texas,0,,,,,,,,,,,,,,,,
161065,7/20/14,Texas,1,,,,,,,,,,,,,,,,
160872,7/20/14,Indiana,0,,,,,,,,,,,,,,,,
162179,7/20/14,North Carolina,0,,,,,,,,,,,,,,,,
164229,7/20/14,Alabama,1,,,,,,,,,,,,,,,,
167526,7/20/14,Georgia,0,,,,,,,,,,,,,,,,
161090,7/20/14,California,0,,,,,,,,,,,,,,,,
201196,7/20/14,Georgia,1,,,,,,,,,,,,,,,,
166427,7/20/14,Louisiana,0,,,,,,,,,,,,,,,,
161088,7/20/14,California,0,,,,,,,,,,,,,,,,
191343,7/20/14,Maine,0,,,,,,,,,,,,,,,,
161491,7/20/14,Oklahoma,0,,,,,,,,,,,,,,,,
165242,7/20/14,Oklahoma,0,,,,,,,,,,,,,,,,
161002,7/20/14,Nebraska,0,,,,,,,,,,,,,,,,
161533,7/20/14,North Carolina,0,,,,,,,,,,,,,,,,
163069,7/20/14,Ohio,1,,,,,,,,,,,,,,,,
161370,7/20/14,Iowa,0,,,,,,,,,,,,,,,,
163105,7/20/14,South Carolina,0,,,,,,,,,,,,,,,,
160993,7/20/14,New York,0,,,,,,,,,,,,,,,,
182133,7/20/14,Kentucky,0,,,,,,,,,,,,,,,,
161369,7/20/14,Massachusetts,0,,,,,,,,,,,,,,,,
161212,7/20/14,Kansas,0,,,,,,,,,,,,,,,,
160902,7/20/14,Illinois,0,,,,,,,,,,,,,,,,
182125,7/20/14,Kentucky,0,,,,,,,,,,,,,,,,
162181,7/20/14,North Carolina,0,,,,,,,,,,,,,,,,
191342,7/20/14,Texas,0,,,,,,,,,,,,,,,,
